code,date,tail_threshold_amount,tail_history_n_dates,tail_order_count,tail_committed_amount_share,submitted_pressure,cancellation_adjusted_pressure,executed_pressure,quantile_large_submitted_pressure,quantile_large_committed_pressure,quantile_large_executed_pressure,commitment_asymmetry,execution_conversion_asymmetry,price_net_flow_confirmation,indicative_path_return,signed_net_flow_amount,price_flow_direction_conflict,price_response_per_million_flow,price_path_grid_coverage,surprise__submitted_pressure,surprise__cancellation_adjusted_pressure,surprise__quantile_large_submitted_pressure,surprise__quantile_large_committed_pressure,surprise__commitment_asymmetry,surprise__execution_conversion_asymmetry,surprise__price_net_flow_confirmation,surprise__indicative_path_return
000713.SZ,2026-03-12,139659.99999999985,20.0,32.0,0.4978390734916887,-0.7089203989125,-0.7103790046232469,0.010854028402766926,-0.9093860979269275,-0.9083650933046348,-0.5179515874635159,-0.005814571642782096,0.1798656031687147,-0.05934412694251761,-0.004166666666666652,-2276537.0,0.0,-0.001830265296221771,1.0,-0.014878511609340728,-0.0188331118935281,-0.10652052382121835,-0.09982540239730187,0.008996600828413859,0.02462724344021172,-0.0736310335719903,-0.007814848356391346
000713.SZ,2026-03-13,137800.0,20.0,23.0,0.42239453931068954,-0.39061643291555687,-0.419631767524682,0.015517037527489418,-0.6112845381782601,-0.6720887042672702,-1.0,-0.06704255291475492,0.06017112875973643,-0.06558178538170363,0.005625879043600568,1066582.0,0.0,0.005274680281117901,1.0,0.31181196070402345,0.28354638309803626,0.20043784191781977,0.14348164548179587,-0.05507563109622721,-0.09506723096876654,-0.050507551030918724,0.0026823455037794375
000713.SZ,2026-03-16,133977.49999999997,20.0,34.0,0.5771409894106733,-0.7458347174226237,-0.7444247761587317,0.024606362575201966,-0.7926162029286862,-0.7926162029286862,0.3653718057228616,0.006306954365722928,0.207555838250748,,0.0,-6404922.0,,0.0,1.0,-0.05179283011946445,-0.052878883429012924,0.010249371177022959,0.015923487978646733,0.018273876184250637,0.07562410075886586,,-0.0036481816897246944
000713.SZ,2026-03-17,127935.99999999994,20.0,32.0,0.4341425897911465,-0.6204950220223032,-0.6347271621484617,0.029386387102272482,-0.766818613139357,-0.7995304959323033,-1.0,-0.044515796094789284,0.2155950108265356,0.25763222162922866,-0.030831099195710365,-16674721.399999999,0.0,-0.0018489723729782088,1.0,0.0819333715972771,0.06845098847425657,0.03604696096635218,0.00900919497502961,-0.03638545118009229,0.06035665109803262,0.27779894509027114,-0.03447928088543506
000713.SZ,2026-03-18,121303.49999999999,20.0,33.0,0.5864300656348865,-0.6561915593693031,-0.6696205366269017,0.007666148120066259,-0.7740869545340979,-0.7987805446001126,1.0,-0.04667543029828369,0.05655563976177098,0.07766038751417476,0.0014124293785311437,-4290943.0,1.0,0.0003291652623982221,1.0,0.03785032793385623,0.021925356102817095,0.022973213722124797,0.007410886959542506,-0.034708508479755984,-0.12190771822521584,0.08764213275470212,-0.0022357523111935507
000713.SZ,2026-03-19,121321.0,20.0,26.0,0.5199727759439733,-0.7385616025730568,-0.7381398688475406,0.026739465623424597,-0.9012530630897535,-0.9012530630897535,-1.0,0.001842037514463879,0.11850429263213103,-0.04324893010903667,-0.004267425320056972,-14202276.4,0.0,-0.00030047474079976865,1.0,-0.06365868403843433,-0.06139086344174505,-0.1105988847811501,-0.10175878924059811,0.016653209985659834,-0.05995906535485579,-0.08180448860850942,-0.007915607009781667
000713.SZ,2026-03-20,119658.0,20.0,27.0,0.4400495438508596,-0.46539409282421657,-0.47646487501749296,0.03463950724672757,-0.5367396960478085,-0.5568016084024425,0.01979210339892148,-0.02749443365481863,0.12131903683950694,0.18175547189141136,0.007352941176470562,-7296251.0,1.0,0.0010077697678533201,1.0,0.2095088257104059,0.20028413038830256,0.25391448226079494,0.24269266544671286,-0.012683261183622674,-0.05714432114747987,0.19173721713193873,0.0037047594867458677
000713.SZ,2026-03-23,117795.0,20.0,25.0,0.6462840533824031,-0.7015553664063685,-0.7382507952646683,0.03762720266592001,-0.9231464859648839,-0.9768200664726996,-1.0,-0.13918622154689708,0.16968244142057404,-0.2973052650493419,-0.007485029940119681,-12931000.48,0.0,-0.0005788438374660939,1.0,-0.044224499233832315,-0.07269751763104115,-0.14175693185357474,-0.17770076828963954,-0.11790376702957028,-0.008780916566412778,-0.28732351980881454,-0.011133211629844375
000713.SZ,2026-03-24,119530.79999999996,20.0,22.0,0.536837878486743,-0.30669666868756384,-0.3009131237750549,0.01832800101420846,-0.518314472963964,-0.4888466815187722,-0.2105058309668305,0.012078159183664394,0.08331941146814875,0.10718705942223022,0.031353135313531455,-3719975.0,1.0,0.008428318822982152,1.0,0.35063419848497235,0.36464015385857224,0.2630750811473451,0.31027261666428785,0.04196896566246805,-0.09514394651883806,0.12735378288327268,0.028482418459763736
000713.SZ,2026-03-25,118541.25,20.0,21.0,0.6107573728633163,-0.5448449849042413,-0.5729359070351654,0.01912412302500029,-0.6896163473147129,-0.7262718178210366,-1.0,-0.07530624648054385,0.11198592509614327,-0.09002721891273638,-0.006309148264984188,-650560.0,0.0,-0.009698026723091628,1.0,0.09964450655462487,0.08749024627905733,0.08083643652201455,0.06942655594336289,-0.04541544000174019,-0.06154879657673068,-0.08004547367220902,-0.009179865118751906
000713.SZ,2026-03-26,114539.99999999978,20.0,23.0,0.6022754875224798,-0.8316570424811834,-0.8330416016624771,0.03339854155028761,-0.9053500289162905,-0.8998157097130495,0.49227141734346347,-0.008553702100305483,0.17073089722240814,0.19527269908523678,-0.001536098310291778,-4516830.0,0.0,-0.00034008326864005023,1.0,-0.20501581969581717,-0.1859948765941999,-0.14366479631937634,-0.10916153140444607,0.0298477855984835,0.019344817746205084,0.20525444432576415,-0.002947531617328858
000713.SZ,2026-03-27,111779.09999999957,20.0,17.0,0.6102302692999255,-0.819461047349588,-0.8205504032441168,0.008228805143624448,-0.91928002830244,-0.91928002830244,0.589825119236884,-0.00658464468533404,0.42429482875668284,,0.0,-2966051.0,,0.0,1.0,-0.17497155589072189,-0.16012424992989405,-0.1488272444657126,-0.1235816545380406,0.03181684301345494,0.2729087492804798,,-0.0007052186177715081
000713.SZ,2026-03-30,109500.0,20.0,28.0,0.6210116218194895,-0.6046895089263262,-0.6370493856741152,0.009981489547038327,-0.7106140008840494,-0.7644067316423583,0.015966579647796977,-0.09984423274787146,0.24186683916547747,-0.007721889166133218,-0.006106870229007688,-868155.0,0.0,-0.007034308653409419,1.0,0.03979998253253991,0.028503891959511973,0.05983878295267808,0.03474878862384967,-0.06144274504908248,0.07166016984398638,-0.022008795795605912,-0.006812088846779196
000713.SZ,2026-03-31,109500.0,20.0,71.0,0.6065074471618987,-0.5442741868060652,-0.8187023473476668,0.015491438402927602,-0.4641281007741727,-0.9176466389386986,0.40185434662017594,-0.5928066545161239,0.277391349345944,0.3365009243150796,0.010401188707280795,-26248244.17,1.0,0.0003962622657696954,1.0,0.08236703597930106,-0.16943464519043283,0.2975571318227414,-0.12194826517429913,-0.5544051668173349,0.10718468002445292,0.3453527415184099,0.010401188707280795
000713.SZ,2026-04-01,115087.49999999891,20.0,38.0,0.669826482018365,-0.7262412280668287,-0.7256667579736112,0.00954103544693739,-0.8492582247554044,-0.8476402283728339,-1.0,0.0024036473193609353,0.14330286506242695,0.05741217940976807,-0.001519756838905706,-12975174.6,0.0,-0.00011712804534480706,1.0,-0.11364896259251389,-0.07639905581637729,-0.11567529828614398,-0.05194185460843448,0.047999260515897424,-0.026903804259064135,0.0419953447430983,-0.001519756838905706
000713.SZ,2026-04-02,123208.79999999989,20.0,39.0,0.6736650933756982,-0.7820319750110305,-0.7903190622110348,0.020826058036085473,-0.8579097727056681,-0.855778904998797,-0.15972303720220632,-0.041910196271127464,0.22225983444885863,-0.22204068907625965,0.0,-2294925.0,,0.0,1.0,-0.16943970953671572,-0.1410513600538008,-0.12432684623640777,-0.060080531234397605,-0.0035087085723384814,0.06576718120735814,-0.27002455803088005,0.000759878419452853
000713.SZ,2026-04-03,127182.0,20.0,24.0,0.673604911135838,-0.7813151978427836,-0.7840322335606966,0.001435730732764459,-0.862605400649883,-0.8558343228322705,1.0,-0.013394919932019356,0.03158323562266726,-0.030543857060195346,0.001536098310291889,-3425867.0,1.0,0.00044838235409939747,1.0,-0.1546739750574173,-0.11847895592706947,-0.10092016805296888,-0.0566788025660625,0.023703767854938718,-0.12490941761883323,-0.07852772601481575,0.002295976729744742
000713.SZ,2026-04-07,127792.39999999988,20.0,17.0,0.5640946595259811,-0.3759304800758337,-0.5023569451492974,0.006987991848800497,-0.42066848966826387,-0.655561878997899,-0.34956521739130436,-0.26750594318075793,0.11989706488663843,0.11471537785358182,0.0,-4569274.0,,0.0,1.0,0.26855901138303245,0.18764282547577682,0.34978429416846357,0.15062955256175614,-0.23761513670195428,-0.03659558835486207,0.0898702327317644,0.0
000713.SZ,2026-04-08,128133.24999999993,20.0,27.0,0.6253680967453443,-0.6910181463456856,-0.6947765085355244,0.015054479913978689,-0.8790313017095389,-0.8768824481163799,-1.0,-0.014168595956205676,0.22572606568865128,-0.12034894301401315,-0.0062208398133748455,-1769532.0,0.0,-0.0035155282941316287,1.0,-0.046528654886819454,-0.004776737910450191,-0.10857851787281148,-0.07069101655672483,0.02053371900676737,0.08752977439152176,-0.18788522647598455,-0.0062208398133748455
000713.SZ,2026-04-09,127088.79999999967,20.0,48.0,0.629346202001786,-0.6337301189144636,-0.6297659339968277,0.005374048391295065,-0.7155412843603149,-0.7115843083788704,-0.10637847287932449,0.013103328730585062,0.14003767191424976,0.23544145990148746,0.007800312012480548,-12948453.0,1.0,0.0006024126598351127,1.0,0.03987473394303065,0.07281182258255792,0.0678102943710771,0.11866198940105,0.04780564369355811,-0.016454981327250734,0.21059631477967003,0.007800312012480548
000713.SZ,2026-04-10,132275.0,20.0,37.0,0.6612640781166006,-0.7817331398277853,-0.7835500316996407,0.019036715567507124,-0.8940024175832388,-0.8923181617676332,-1.0,-0.009194224449824429,0.0911607100189377,-0.055769416642077095,-0.007751937984496138,-6173472.0,0.0,-0.001255685290950519,1.0,-0.10812828697029098,-0.08097227512025507,-0.11065083885184679,-0.06873279961506462,0.011637290355687724,-0.06533194322256279,-0.08061456176389452,-0.007751937984496138
000782.SZ,2026-01-05,,0.0,0.0,0.0,-0.196467828851738,-0.19615498427300776,0.014036940629240017,,,,0.0006386369730132513,0.03245469779947436,-0.12638603901657572,-0.004032258064516014,58501.0,1.0,-0.06892631005362453,1.0,,,,,,,,
000782.SZ,2026-01-06,,1.0,0.0,0.0,-0.14982265759660812,-0.12373094486887846,0.024136906332362228,,,,0.05144547497115315,0.010437893965419661,,0.0,-732670.0,,0.0,1.0,,,,,,,,
000782.SZ,2026-01-07,,2.0,0.0,0.0,-0.4001401821129961,-0.39996829697323205,0.01726288532286332,,,,0.00040918773778919615,0.04326665906870182,-0.05269159346093193,-0.002016129032258007,-924320.0,0.0,-0.0021812024323349336,1.0,,,,,,,,
000782.SZ,2026-01-08,,3.0,0.0,0.0,-0.23703221187313755,-0.23753494650155463,0.014826113033754645,,,,-0.0010648909143612384,0.0892797620802453,0.17200130322710966,0.009708737864077666,-3252793.0,1.0,0.0029847389194684938,1.0,,,,,,,,
000782.SZ,2026-01-09,,4.0,0.0,0.0,-0.21483440512924581,-0.21240662872026175,0.006383105400100901,,,,0.005074807200399545,0.041868679661415914,,0.0,-2030554.0,,0.0,1.0,,,,,,,,
000782.SZ,2026-01-12,156741.1499999999,5.0,18.0,0.3334053414134647,-0.22002650686731717,-0.11136209642311613,0.012679426057208615,-0.43024966868360714,-0.18720274430788353,-1.0,0.19960908927922305,0.02364409650085346,-0.014095266256087412,0.018181818181818077,-388998.0,1.0,0.04674013280729294,1.0,-0.0051921017380713586,0.10104453229714562,,,0.1989704523062098,-0.018224583160562455,,0.018181818181818077
000782.SZ,2026-01-13,157092.59999999983,6.0,24.0,0.3686478711567089,0.007389387433889064,0.08039351648097601,0.01775269491604645,0.007750216386382674,0.19657052335100603,-1.0,0.13319883491991402,-0.016657448472678624,-0.02461327496984665,0.10759493670886067,1119750.0,0.0,0.09608835606944816,1.0,0.22481984343217054,0.28467432297761075,,,0.13034211283320762,-0.05381913720312376,,0.10759493670886067
000782.SZ,2026-01-14,162033.19999999992,7.0,10.0,0.3021559926871122,-0.03438319719080372,-0.03438319719080372,0.00507699377776481,0.12361463159491069,0.12361463159491069,,0.0,0.00253237303754587,,0.0,-1061821.0,,0.0,1.0,0.1804512079384421,0.16177178708220405,,,-0.005074807200399545,-0.02992232476192849,,0.0
000782.SZ,2026-01-15,158168.69999999972,8.0,12.0,0.3666575105772132,-0.013208444745466744,-0.01511732552985775,0.018896424167694204,-0.032707296156615495,-0.032707296156615495,,-0.003810745071129773,0.002271893684258834,-0.12484551000957009,-0.0038461538461539435,-453924.0,0.0,-0.008473122915169655,1.0,0.19244267224502515,0.14482563904108536,,,-0.006667467157836171,-0.025777503465905075,-0.10023223503972344,-0.0038461538461539435
000782.SZ,2026-01-16,159697.19999999972,9.0,14.0,0.541696872278418,0.11030805756638,0.11023297229861807,0.008914395934784117,0.1731193261265737,0.1731193261265737,-0.2620901155933003,-0.00015200746975962964,-0.0219393357330947,0.0761260852113733,0.0018518518518517713,2869118.0,0.0,0.0006454429033072623,1.0,0.306775886418118,0.23396391716749654,,,-0.0007906444427728809,-0.04558343223394816,0.11477851942676259,0.0018518518518517713
000782.SZ,2026-01-19,160155.75,10.0,9.0,0.2972965706444997,-0.09830461092093096,-0.09502218839713404,0.01445272900099917,-0.6634188993108548,-0.6634188993108548,-1.0,0.006604861902842596,0.024193186369143804,0.1672477469333884,-0.009433962264150941,302261.0,1.0,-0.031211311628426195,1.0,0.07484063230324212,0.022524332248863257,-0.6711691156972375,-0.7870335309057656,0.006080949547441372,0.007152191136007242,0.19186102190323504,-0.009433962264150941
000782.SZ,2026-01-20,155554.0,11.0,6.0,0.20087123065551013,-0.48465349899581656,-0.4832670554632491,0.012005130453992423,-1.0,-1.0,,0.0036131911755544754,0.06302608697351883,-0.03883371164633988,0.003603603603603789,-3005447.0,1.0,0.0011990241729774604,1.0,-0.33483084139920843,-0.371904959040133,-0.9875214601148836,-1.0454536677191475,0.002974554202541224,0.03938199047266537,-0.019479441033372846,0.003603603603603789
000782.SZ,2026-01-21,152429.99999999997,12.0,2.0,0.09266685004885847,-0.4751502957648457,-0.5142956548476024,0.009868940114604138,-1.0,-1.0,,-0.09838855360175303,0.07064486944240168,0.024683802529579763,-0.005464480874316946,-505320.0,0.0,-0.010813901833107997,1.0,-0.3020050525406726,-0.3967491342016051,-0.9672927038433845,-0.9672927038433845,-0.10051446767603689,0.04672622800740305,0.04929707749942641,-0.005464480874316946
000782.SZ,2026-01-22,150000.0,13.0,3.0,0.18518978356523144,-0.5064552584159957,-0.5061704485388646,0.00645975645975646,-1.0,-1.0,,0.000765687803304882,0.04518700845453881,,0.0,-454936.0,,0.0,1.0,-0.30998742956425773,-0.38243950366998614,-0.7685215175798887,-0.8900449797677505,0.00012705083029163067,0.020993822085395006,,0.0
000782.SZ,2026-01-23,146400.0,14.0,31.0,0.5708941351514953,-0.3290780390367113,-0.3254576418325117,0.016445249618988408,-0.5005008064622077,-0.5005008064622077,-0.1035457123649665,0.00801374342815886,0.30498880253738836,0.026019473844319095,-0.018932874354561036,-6856174.0,0.0,-0.0027614343443673212,1.0,-0.12342692204621938,-0.16551467726156857,-0.07025113777860059,-0.3132980621543242,0.007311581039999793,0.27666486045307925,0.045373744457286126,-0.018932874354561036
000782.SZ,2026-01-26,150329.29999999978,15.0,11.0,0.28218499896886773,-0.5166890435393673,-0.5046353514316267,0.011471441360291186,-1.0,-1.0,-1.0,0.03200374631818825,0.2631719629682608,0.07716896052195175,-0.0017574692442883233,-3829549.0,0.0,-0.0004589232946981131,1.0,-0.3018546384101215,-0.308480367158619,-0.5346247624270926,-0.6561482246149544,0.03123805851488337,0.23071726516878643,0.09126422677803916,-0.0017574692442883233
000782.SZ,2026-01-27,149850.0,16.0,5.0,0.20281488737614173,-0.47650147519463226,-0.47667011276567434,0.02128368011803955,-1.0,-1.0,,-0.00043630017452012115,0.07515019169986722,-0.09019093888248618,-0.00521739130434784,-1399652.0,0.0,-0.0037276346580036417,1.0,-0.2590710191963508,-0.27238930626903957,-0.49949919353779226,-0.49949919353779226,-0.0026257396639498,0.03798850296942209,-0.09548520701923235,-0.00521739130434784
000782.SZ,2026-01-28,146400.0,17.0,4.0,0.19717016558595493,-0.501649451157269,-0.5167068275099542,0.016294293655735963,-0.5076159093003964,-0.5076159093003964,,-0.03982854405579561,0.21751566908358522,,0.0,-1270166.0,,0.0,1.0,-0.2816229442899518,-0.3043001987896925,0.07434394358613494,0.07434394358613494,-0.040594231859100494,0.1756469894221693,,0.0
000782.SZ,2026-01-29,144600.0,18.0,6.0,0.2392806923901885,-0.38730135796114823,-0.38707667840908433,0.03340460644328048,-0.4282103814117558,-0.4282103814117558,,0.0005284654352700757,0.07390943458936593,,0.0,-1291805.0,,0.0,1.0,-0.15877199859092087,-0.16210589079817614,0.07940552788864053,0.07940552788864053,-0.0001736969528889909,0.03134176522430706,,0.0
000782.SZ,2026-01-30,143750.0,19.0,3.0,0.17415209878186885,-0.4957354975613867,-0.4957354975613867,0.005767945150106497,-0.5446362751076204,-0.5446362751076204,,0.0,0.045190190175724676,,0.0,-1876633.0,,0.0,1.0,-0.25870328568824913,-0.2582005510598321,-0.040577917226318316,-0.040577917226318316,-0.0006386369730132513,0.001923531107022855,,0.0
000782.SZ,2026-02-02,142800.0,20.0,20.0,0.4548708807854662,-0.5517677156914969,-0.5565005404254033,0.028394497461485178,-0.6827005447632095,-0.6827005447632095,0.09534020327735622,-0.013558040760717094,0.3208313978418917,-0.034165875004270686,-0.0033057851239668423,-5215589.0,0.0,-0.0006338277659467049,1.0,-0.26871259023657246,-0.27500424625837017,-0.17508463546281317,-0.17508463546281317,-0.014141591964858757,0.27660456408027134,-0.020070608748183276,-0.0033057851239668423
000782.SZ,2026-02-03,142324.99999999983,20.0,3.0,0.1458698009049664,0.1555527114270777,0.15089822831036923,0.03399089037654191,0.06094402311784642,0.06094402311784642,,-0.00948750345332583,-0.021504794413393327,0.04785295679972354,0.006968641114982521,271962.0,0.0,0.02562358386449908,1.0,0.5137424099260075,0.5071653884311672,0.5870701153218547,0.5870701153218547,-0.009956330039855465,-0.06669339372852506,0.06194822305581095,0.006968641114982521
000782.SZ,2026-02-04,140400.0,20.0,6.0,0.3712241655718026,-0.5843537416929604,-0.5880630931036149,0.02029446602209184,-0.8442580148364298,-0.8442580148364298,,-0.01123922450462067,0.0781417090929552,-0.12046722013394656,0.006768189509306355,-2455357.0,1.0,0.0027564991605308715,1.0,-0.2261640431940306,-0.23179593298281692,-0.33664210553603346,-0.33664210553603346,-0.011443818373515269,0.03295310977782346,-0.12576148827069275,0.006768189509306355
000782.SZ,2026-02-05,140400.0,20.0,5.0,0.22438189336071054,-0.1950510654196218,-0.1950510654196218,0.01935399904920113,-0.46672907173854794,-0.46672907173854794,,0.0,0.03871240664007192,,0.0,393023.0,,0.0,1.0,0.16313863307930798,0.1612160947011762,0.05939702046546036,0.05939702046546036,0.0,-0.015395731934549836,,0.0
000782.SZ,2026-02-06,134935.00000000006,20.0,7.0,0.32560998961768717,-0.3975336490703096,-0.5018756152283994,0.016329871532151794,-0.37046703291178545,-0.7185663020973871,,-0.2250417970493731,0.03919104257756735,0.01182136477633351,-0.008547008547008517,-2643717.0,0.0,-0.0032329513888987678,1.0,-0.03934395057137979,-0.1456084551076014,0.1371488763886109,-0.2109503927969908,-0.2250417970493731,-0.005997556737564393,0.025916631032420923,-0.008547008547008517
000782.SZ,2026-02-09,125002.30000000002,20.0,10.0,0.34197315970214276,-0.018530331994083684,-0.026220176976483416,0.04289631647529307,-0.5060201205626021,-0.5060201205626021,-0.2880711477734098,-0.015260548847262245,0.024509117873516534,0.07288409449599087,-0.014634146341463539,-263250.0,0.0,-0.05559029949252783,1.0,0.37388717152164525,0.4056532186108959,-0.0019617626813001054,0.02010597164140615,-0.015260548847262245,-0.02067948144161521,0.07402104523586782,-0.014634146341463539
000782.SZ,2026-02-10,120800.0,20.0,6.0,0.2688934676804022,0.05441399394051722,0.06488002442108529,0.014350716118951041,-0.16064611057438435,-0.16064611057438435,,0.02075549166250512,-0.00730930849338593,0.019323657280537247,-0.004934210526315819,445054.0,1.0,-0.011086768181624549,1.0,0.4468314974562461,0.4967534200084647,0.34617190435711487,0.3654799816296239,0.020831495397384936,-0.05249790780851767,0.0010710736275806113,-0.004934210526315819
000782.SZ,2026-02-11,115604.55,20.0,12.0,0.4017217314347078,-0.19799011508851463,-0.21236263400512972,0.020187111021883156,-0.6771210563565824,-0.6771210563565824,-1.0,-0.029563144143908704,0.0349644009189247,0.19611245935055707,-0.009900990099009799,-308605.0,0.0,-0.032083051470253934,1.0,0.19442738842721427,0.21951076158224964,-0.17030304142508312,-0.15099496415257407,-0.02948714040902889,-0.010224198396207043,0.17410872944549857,-0.009022255476865637
000782.SZ,2026-02-12,115480.00000000012,20.0,7.0,0.31829547484370346,-0.24241365889176153,-0.23799196189342067,0.02280375220581406,-0.760226421906282,-0.760226421906282,-0.5051230158187185,0.009340996396771994,0.11076888770568705,-0.23392435489610594,-0.011437908496732097,-787772.0,0.0,-0.014519313325070676,1.0,0.15000384462396738,0.1938814336939587,-0.23410032970227368,-0.15619883469704443,0.00963515021891187,0.0655802883905553,-0.2586081574256857,-0.008906281312604514
000782.SZ,2026-02-13,112634.84999999963,20.0,11.0,0.32493142339719255,-0.011276144429829238,-0.01302207603942757,0.014140882300794619,-0.39603905054409994,-0.39603905054409994,-0.47002526605926037,-0.003486288320646458,0.014406050657697567,0.14042949476527908,-0.011382113821138296,1098830.0,1.0,-0.010358393765303037,1.0,0.3811413590858997,0.4188513195479518,0.2079885366651376,0.27423092728961873,-0.003410284585766643,-0.039702087916924186,0.11574569223569932,-0.008850486637010713
000782.SZ,2026-02-24,111373.75,20.0,11.0,0.26861631837792604,-0.021731762520763528,-0.021731762520763528,0.028461414467786075,-0.19764568924434503,-0.19764568924434503,0.2880578554986773,0.0,0.03274290236682015,0.3514843025390296,0.01153212520593061,-184024.0,1.0,0.06266641962933066,1.0,0.3706857409949654,0.41014163306661583,0.40638189796489255,0.47262428858937366,0.00021815008726006058,-0.021365236207801605,0.3268005000094499,0.01565212303107194
000782.SZ,2026-02-25,110586.0,20.0,33.0,0.5980691463966892,0.14726819326288118,0.12731891685206181,0.01906522811506024,0.1456670716899529,0.12938396283493528,0.2303029617970289,-0.03984330233331301,-0.04667289162424729,0.09533520707845508,0.014150943396226356,3887695.0,0.0,0.003639931475134422,1.0,0.5396856967786101,0.5591923124394411,0.6717931638939612,0.7402626285670366,-0.03962515224605295,-0.10078103019886904,0.07065140454887532,0.01668257058035394
000782.SZ,2026-02-26,115363.59999999986,20.0,22.0,0.4014228698460027,-0.5271275266039352,-0.5254745715644467,0.029463721741640123,-0.6716310762245175,-0.6716310762245175,1.0,0.004562010086636814,0.2456142850909361,,0.0,-2674027.0,,0.0,1.0,-0.16893782810500546,-0.16920741144364865,-0.1648130612930182,-0.14550498402050915,0.006523304334220104,0.20042568577580436,,0.002531627184127583
000782.SZ,2026-02-27,118210.00000000003,20.0,11.0,0.3134140616897427,-0.5030039764231344,-0.4822442426519969,0.008521271143003589,-0.8748723546156147,-0.8621701016637153,,0.053353966149426224,0.06424154279798303,-0.1964680057542396,0.021739130434782483,-3296707.0,1.0,0.0065941954910690844,1.0,-0.14481427792420465,-0.12597708253119888,-0.3680543396841155,-0.336044009459707,0.053572116236686285,0.019052943482851283,-0.2334042210762609,0.022617865056926645
000782.SZ,2026-03-02,118840.00000000015,20.0,36.0,0.5923568693931783,-0.071015491955173,0.028312151665129945,0.04256732113926364,-0.29313890246759555,-0.13695126808452682,-0.12091362648356951,0.17319616510468883,0.01011428514324031,-0.13134773615150916,-0.02037617554858928,1893688.0,1.0,-0.010760048935504961,1.0,0.2871742065437568,0.38457931178592797,0.2136791124639037,0.38917482411948146,0.1734143151919489,-0.04460158134361354,-0.15736720999582826,-0.01949744092644512
000782.SZ,2026-03-03,120420.00000000006,20.0,7.0,0.3637606050954801,-0.4052111498404359,-0.4052111498404359,0.05278929521580151,-1.0,-1.0,-1.0,0.0,0.11729442630510802,,0.0,-1764962.0,,0.0,1.0,-0.090353641413981,-0.0926768296891834,-0.49318198506850075,-0.4738739077959917,0.00021815008726006058,0.075103809928462,,0.0008787346221441616
000782.SZ,2026-03-04,118879.99999999956,20.0,13.0,0.5035352741766119,-0.5480260934357967,-0.5082228372811535,0.038534827924056686,-0.8141631995889225,-0.7833510299825832,-1.0,0.10456876126764048,0.2110433827204286,-0.2704143181720877,-0.00170068027210879,-2534022.0,0.0,-0.000671138716281121,1.0,-0.2331685850093418,-0.19568851712990099,-0.3073451846574232,-0.2572249377785749,0.10478691135490054,0.1688527663437826,-0.2859868292005231,-0.00170068027210879
000782.SZ,2026-03-05,121829.99999999993,20.0,13.0,0.449142743477144,-0.4379496867088781,-0.4379496867088781,0.02849730668324976,-0.7343824718514976,-0.7343824718514976,1.0,0.0,0.08177184332494924,0.2464097711768173,-0.006504065040650375,-2751273.0,0.0,-0.0023640202337783314,1.0,-0.12309217828242325,-0.12541536655762564,-0.22756445691999838,-0.20825637964748933,0.0,0.03958122694830323,0.23083726014838193,-0.006504065040650375
000782.SZ,2026-03-06,122000.0,20.0,10.0,0.3865151176234596,-0.2100998747222059,-0.21660983510614873,0.01200956038348954,-0.4767340215668673,-0.4767340215668673,-0.09514334070460878,-0.013548300967273441,0.09565530087820542,0.1108044393622666,-0.003252032520325243,8197.0,1.0,-0.39673447845901044,1.0,0.10475763370424898,0.09592448504510376,0.048594176268243916,0.13139965409920162,-0.013548300967273441,0.05346468450155941,0.09148078208172936,-0.002401692384270848
000782.SZ,2026-03-09,122000.0,20.0,11.0,0.4537837190888166,-0.2548011483882087,-0.2598645163456261,0.00702949196733362,-0.5806036007208178,-0.5806036007208178,-0.1241294119534403,-0.01078632404425861,0.16653640674571277,-0.16376294463796834,-0.0015948963317383713,-1316977.0,0.0,-0.0012110282349176637,1.0,-0.02854438158122502,-0.032563617845841386,-0.05527540288570665,0.02753007494525106,-0.01078632404425861,0.12434579036906676,-0.19735125167809875,0.0008814600644786452
000782.SZ,2026-03-10,123969.9999999999,20.0,4.0,0.15367675934082264,0.3026399093231543,0.30777976389634953,0.02997785124574375,0.6337099241920008,0.6337099241920008,,0.011238951143760056,-0.07210073012668226,0.13969696671370546,0.006578947368421018,1862831.0,0.0,0.003531693088861784,1.0,0.528896676130138,0.5350806623961342,1.1770217848337108,1.2598272626646685,0.012982095304083285,-0.12381702281445744,0.12037330943316821,0.009055303764638034
000782.SZ,2026-03-11,120858.99999999994,20.0,19.0,0.36564511251163373,0.11309685075452205,0.11525509944004912,0.021866634242955516,-0.19219907924543544,-0.19219907924543544,-0.561755174631371,0.004355381173969386,-0.057205560004767675,0.10416957298841377,0.0,2888656.0,,0.0,1.0,0.31714184565988235,0.32974133399568833,0.29917799181929927,0.35111278139627455,0.004355381173969386,-0.0961572846135873,0.05631661618869023,0.0016477883019235806
